26115	0.670321	0.560846	1
7943	4.477489	0.641132	2
26245	3.023700	0.202519	1
12198	4.606923	0.979429	2
40514	1.501187	0.807663	1
38336	13.555923	0.499337	3
37145	3.477271	1.311065	1
13829	5.708160	1.313840	2
29568	9.716658	0.962913	3
67825	11.142880	0.615538	1
39110	12.865294	0.693234	3
45432	8.041279	1.535059	3
2903	6.454817	0.458321	2
10568	0.000000	0.631959	2
71645	12.173834	0.911187	1
65468	2.756674	0.709666	1
75071	11.709207	1.655104	1
43680	4.149620	0.262243	1
72874	10.309504	0.480895	1
65834	10.306941	1.375419	1
75497	13.413675	1.148888	1
11083	0.160898	0.801394	2
6122	9.187873	0.419710	2
4830	7.975529	1.234542	2
43340	7.417629	0.541425	3
34289	11.331344	0.786198	3
33100	1.697092	1.005118	1
37046	12.200353	1.304105	3
23265	8.836045	0.680761	3
26088	11.967580	0.045489	3
10830	0.000000	0.925111	2
44555	3.684753	0.247650	1
43886	8.785759	0.569617	3
24505	3.985190	1.663153	1
56590	5.644809	0.440453	1
15701	0.495318	1.209054	2
0	0.000000	1.466309	2
612	1.744172	0.909629	2
4827	2.719558	0.886022	2
16067	0.985842	0.395451	2
30704	11.046596	0.329811	3
8737	2.856917	1.554498	2
26280	10.201557	1.208813	3
64904	5.259068	0.231318	1
31970	11.064884	1.539560	3
24746	0.000000	1.631621	1
28377	9.407809	1.654844	3
57441	3.102247	0.819397	1
31824	2.171104	0.606632	1
25875	8.383375	0.057191	3
24020	1.054582	1.067385	1
8654	1.076721	1.465729	2
9727	5.766404	0.176527	2
2747	4.439428	0.752853	2
36767	7.532555	1.297321	3
45094	11.713808	1.205408	3
10712	4.762100	0.829831	2
31349	10.661927	0.691421	3
8613	1.993632	0.499042	2
67538	9.805133	1.508187	1
42868	9.670964	0.677275	3
8622	0.000000	0.346046	2
67227	9.359178	1.386505	1
39966	9.385926	0.379086	3
72253	7.752281	0.848667	1
63702	6.973306	0.725059	1
